"_parent_id","value","_id"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/08/12/facebook-acquires-mobile-technologies-speech-recognition-and-jibbigo-app-developer/; source_description=Facebook Acquires ???Mobile Technologies???, Developer Of Speech Translation App Jibbigo; acquired_year=2013; acquired_month=8; acquired_day=12; company=}","f2c88d51-8297-41e9-bc1e-2bb0f53ad3be"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=150000000; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/10/13/facebook-buys-mobile-analytics-company-onavo-and-finally-gets-its-office-in-israel/?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=Feed%3A+Techcrunch+%28TechCrunch%29; source_description=acebook Buys Mobile Data Analytics Company Onavo, Reportedly For Up To $200M; acquired_year=2013; acquired_month=10; acquired_day=14; company=}","dcacae53-2248-4c08-bacc-e53142087e54"
"2f5f080c-661f-4b51-bb9e-68d27f7459c9","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/12/17/facebook-acquires-sportstream/; source_description=Facebook Acquires SportStream To Increase Sports Chatter By Providing News Outlets With Cleaner Data; acquired_year=2013; acquired_month=12; acquired_day=17; company=}","db74f45b-b154-453c-9559-cd5c5dbe80e5"
"3c0a8489-1ac7-4dc0-bebd-93bb2bdf3616","@{price_amount=20000000; price_currency_code=USD; term_code=; source_url=http://venturebeat.com/2007/05/30/fox-interactive-confirms-purchase-of-photobucket-and-flektor/; source_description=Fox Interactive confirms purchase of Photobucket and Flektor; acquired_year=2007; acquired_month=5; acquired_day=30; company=}","94ed4770-d062-4a3b-a03a-a3e8c71d74e0"
"3c0a8489-1ac7-4dc0-bebd-93bb2bdf3616","@{price_amount=700000000; price_currency_code=USD; term_code=cash; source_url=; source_description=; acquired_year=2005; acquired_month=9; acquired_day=1; company=}","277aecf3-da96-4408-afcc-0c8287d330ee"
"3c0a8489-1ac7-4dc0-bebd-93bb2bdf3616","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://www.socaltech.com/fox_interactive_acquires_newroo_ksolo_com/s-0003870.html; source_description=Fox Interactive Acquires Newroo, kSolo.com; acquired_year=2006; acquired_month=5; acquired_day=1; company=}","d02444a4-079f-4f8c-8788-8282a6b7556b"
"3c0a8489-1ac7-4dc0-bebd-93bb2bdf3616","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://www.scout.com/2/430453.html; source_description=Scout Acquired by Fox; acquired_year=2005; acquired_month=8; acquired_day=5; company=}","66b018a7-8a78-489e-a329-b354493ffe87"
"3c0a8489-1ac7-4dc0-bebd-93bb2bdf3616","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://www.zdnet.com/blog/btl/fox-interactive-acquires-photobucket-flektor/5191; source_description=Fox Interactive acquires Photobucket, Flektor; acquired_year=2007; acquired_month=5; acquired_day=30; company=}","697be794-8854-4e15-8f3b-c41e1dd046f0"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=15000000; price_currency_code=USD; term_code=cash_and_stock; source_url=http://www.businessinsider.com/2008/7/twitter-buys-summize-for-about-15m-stock-and-cash; source_description=Twitter Buys Summize For About $15M: Gets Search - And Maybe A Business Model   Read more: http://www.businessinsider.com/2008/7/twitter-buys-summize-for-about-15m-stock-and-cash; acquired_year=2008; acquired_month=7; acquired_day=15; company=}","9a003553-f66a-4605-ba1e-970328f2809f"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://www.valuesofn.com/blog/2008/11/fork-in-road.html; source_description=Values of n Blog; acquired_year=2008; acquired_month=11; acquired_day=24; company=}","a150f512-6869-4620-8ce1-03b6f24eed75"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=5200000; price_currency_code=USD; term_code=; source_url=http://www.techcrunch.com/2009/12/23/twitter-acquires-mixer-labs/; source_description=Twitter Acquires Mixer Labs To Step Up Geo-Location; acquired_year=2009; acquired_month=12; acquired_day=23; company=}","abb80f95-29c4-4026-93aa-f4505d02b636"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://blog.twitter.com/2010/04/twitter-for-iphone.html; source_description=Twitter Blog; acquired_year=2010; acquired_month=4; acquired_day=9; company=}","778efe08-7084-4dcb-b8d2-7a8949a6bd24"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2010/04/23/twitter-buys-cloudhopper-to-bolster-its-sms-service/; source_description=Twitter Buys Cloudhopper To Bolster Its SMS Service; acquired_year=2010; acquired_month=4; acquired_day=22; company=}","1e300928-fa54-4993-ad4c-58318da9623f"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=; source_description=TechCrunch; acquired_year=2010; acquired_month=6; acquired_day=10; company=}","b42c946b-53c8-4885-bf14-9ed5e8d96b30"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://paidcontent.org/article/419-twitter-buys-analytics-startup-smallthought-systems/; source_description=Twitter Buys Analytics Startup Smallthought Systems; acquired_year=2010; acquired_month=6; acquired_day=10; company=}","e056e39d-1d66-4a5d-8610-223765462bf8"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2010/12/21/fluther-twitter/; source_description=TechCrunch; acquired_year=2010; acquired_month=12; acquired_day=21; company=}","0dc056cc-c0c7-4f4e-858a-bcef3c2c7a4e"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=40000000; price_currency_code=USD; term_code=cash_and_stock; source_url=http://techcrunch.com/2011/05/02/twitter-to-buy-tweetdeck-for-40-million-50-million/; source_description=Twitter To Buy TweetDeck For $40 Million - $50 Million; acquired_year=2011; acquired_month=5; acquired_day=2; company=}","b28e833e-565e-4195-b1de-c7c97f130dcc"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=10000000; price_currency_code=USD; term_code=; source_url=http://www.ibtimes.com/twitter-said-acquire-adgrok-287203; source_description=Twitter Said To Acquire Adgrok; acquired_year=2011; acquired_month=5; acquired_day=31; company=}","4ad608b3-0ebf-4349-88d4-a2285c2c7d60"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2011/07/05/twitter-acquires-social-analytics-startup-backtype/; source_description=Twitter Acquires Social Analytics Platform BackType; acquired_year=2011; acquired_month=7; acquired_day=5; company=}","d0c24f44-1400-4892-8eee-7e8765f03a7f"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2011/08/08/twitter-acquires-sharing-and-discovery-platform-bagcheck/; source_description=Twitter Acquires List Sharing And Discovery Platform Bagcheck, Sam Pullara Joins Engineering Team; acquired_year=2011; acquired_month=8; acquired_day=8; company=}","f1ceadbe-44a4-447e-ab0d-22494a1573ec"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2011/09/21/twitter-julpan/; source_description=Twitter Acquires Julpan, The Startup By The Guy Who Helped Perfect Google Search; acquired_year=2011; acquired_month=9; acquired_day=21; company=}","421ceedf-97c6-4939-8499-a3a3239cf298"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://venturebeat.com/2011/11/28/twitter-buys-whisper-systems/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Venturebeat_deals+%28VentureBeat+%C2%BB+Deals+%26+More%29; source_description=Twitter acquires Android security startup Whisper Systems; acquired_year=2011; acquired_month=11; acquired_day=28; company=}","04c3eb66-f5d9-435d-a55a-fd5429f2108c"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://tctechcrunch2011.wordpress.com/2012/01/19/twitter-acquires-summify/; source_description=Twitter Acquires, Shuts Down Social News Startup Summify; acquired_year=2012; acquired_month=1; acquired_day=19; company=}","108d07f1-db65-4948-9637-1ce1ad43d157"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://www.businessinsider.com/twitter-dasient-2012-1; source_description=Twitter Just Acquired A Huge Anti-Spam Startup; acquired_year=2012; acquired_month=1; acquired_day=24; company=}","e6a81a17-543d-40cf-a24d-4cbfa7926de5"
