"_parent_id","value","_id"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=382; description=Twitter Launches; stoned_year=2006; stoned_month=7; stoned_day=15; source_url=http://www.techcrunch.com/2006/07/15/is-twttr-interesting/; source_text=; source_description=Odeo Releases Twttr; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","e4e753a2-f22a-4504-a388-b9a55a0c1ddf"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=1276; description=First Twitter; stoned_year=2006; stoned_month=3; stoned_day=21; source_url=http://twitter.com/jack/statuses/29; source_text=; source_description=; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","5447792f-bbe4-4c37-ba5e-425bdfac54f0"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=5894; description=Twitter has 190 million users and they tweet 65 million times a day.
; stoned_year=2010; stoned_month=6; stoned_day=9; source_url=http://www.businessinsider.com/twitter-190-million-users-and-they-tweet-65-million-times-a-day-2010-6; source_text=; source_description=Twitter has 190 million users and they tweet 65 million times a day.; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","d143bd02-aeea-419d-9588-3d68b4ad81a6"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=6576; description=Twitter handles 800 million search queries per day; stoned_year=2010; stoned_month=7; stoned_day=7; source_url=http://www.businessinsider.com/twitter-handles-800-million-search-queries-per-day-up-33-from-april-2010-7; source_text=; source_description=Twitter handles 800 million search queries per day,; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","051c72b0-ba7c-498e-a177-022e2a3aeb95"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=8090; description=Twitter Now Over 145 Million Users, Almost 300,000 Apps; stoned_year=2010; stoned_month=9; stoned_day=2; source_url=http://techcrunch.com/2010/09/02/twitter-stats/; source_text=; source_description=Twitter Now Over 145 Million Users, Almost 300,000 Apps; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","2532542b-5767-4a44-ae7e-40b0ac296a99"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=10121; description=Twitter partners with Gnip to sell access to it firehose; stoned_year=2010; stoned_month=11; stoned_day=17; source_url=http://www.businessinsider.com/twitter-partners-with-gnip-to-sell-access-to-its-firehose-2010-11; source_text=; source_description=; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","25b5eaf2-2cbb-4216-9197-1e93a351f210"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=10149; description=Twitter Raising New Venture Round at $3 Billion Valuation; stoned_year=2010; stoned_month=11; stoned_day=17; source_url=http://techcrunch.com/2010/11/17/twitter-raising-new-venture-round-at-3-billion-valuation/; source_text=; source_description=Twitter Raising New Venture Round at $3 Billion Valuation; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","20add3b9-aab9-40a1-b763-c49153647f4e"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=10583; description=Twitter's Huge New Round Of Funding From Kleiner Perkins Will Close Next Week; stoned_year=2010; stoned_month=12; stoned_day=6; source_url=http://www.businessinsider.com/twitters-huge-new-round-of-funding-from-kleiner-perkins-will-close-next-week-2010-12; source_text=; source_description=Twitter's Huge New Round Of Funding From Kleiner Perkins Will Close Next Week; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","5486ea0f-f064-454b-a29f-6fe697724def"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=12367; description=Andreessen Horowitz Invests $80 Million In Twitter; stoned_year=2011; stoned_month=2; stoned_day=9; source_url=http://www.businessinsider.com/andreessen-horowitz-invests-80-million-in-twitter-2011-2; source_text=; source_description=Andreessen Horowitz Invests $80 Million In Twitter; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","b5c7e330-0bb0-4d4e-b103-9efe8d8facd0"
"43f14607-64b9-4c85-bda4-69bd4d067113","@{id=12582; description=Twitter's Biz Stone: ""We Are Not Valued At $10 Billion""??; stoned_year=2011; stoned_month=2; stoned_day=16; source_url=http://techcrunch.com/2011/02/16/twitters-biz-stone-we-are-not-valued-at-10-billion/; source_text=; source_description=Twitter's Biz Stone: ""We Are Not Valued At $10 Billion""; stoneable_type=Company; stoned_value=; stoned_value_type=; stoned_acquirer=; stoneable=}","ff5cfa57-a91a-4d17-8c6d-8ffef2f6b0ec"
